Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-08-25,0,4037000,-52500,2026-09-29,0,138500,59500,2026-10-27,0,7000,0,4182500,7000,1948500,7000,1147500,10000,0.59
ABB,2026-08-25,0,2070875,54125,2026-09-29,0,74500,4250,2026-10-27,0,12250,-1375,2157625,57000,1923500,66250,1166625,26250,0.61
ABCAPITAL,2026-08-25,0,40287600,294500,2026-09-29,0,1010600,40300,2026-10-27,0,316200,9300,41614400,344100,25618400,-133300,16594300,-136400,0.65
ADANIENSOL,2026-08-25,0,19112625,22950,2026-09-29,0,269325,36450,2026-10-27,0,18900,1350,19400850,60750,5344650,143100,2290950,-119475,0.43
ADANIENT,2026-08-25,0,15946563,-104133,2026-09-29,0,888066,71688,2026-10-27,0,33063,7416,16867692,-25029,6191742,26265,3660723,-25956,0.59
ADANIGREEN,2026-08-25,0,26814000,-511200,2026-09-29,0,511800,81000,2026-10-27,0,73200,19200,27399000,-411000,11878800,1063800,5242800,91800,0.44
ADANIPORTS,2026-08-25,0,20197000,-125400,2026-09-29,0,3168250,168625,2026-10-27,0,183825,25175,23549075,68400,16178975,403750,8497750,124450,0.53
ADANIPOWER,2026-08-25,0,158908650,-2428200,2026-09-29,0,11182500,717100,2026-10-27,0,827150,259150,170918300,-1451950,57016550,2548900,29365600,397600,0.52
ALKEM,2026-08-25,0,1465250,19250,2026-09-29,0,17250,2875,2026-10-27,0,5000,750,1487500,22875,530250,-56125,330875,-16500,0.62
AMBER,2026-08-25,0,1353000,-21100,2026-09-29,0,104900,18000,2026-10-27,0,8300,1100,1466200,-2000,1552200,90800,1512200,141400,0.97
AMBUJACEM,2026-08-25,0,84262800,1143600,2026-09-29,0,3559200,224400,2026-10-27,0,242400,61200,88064400,1429200,17090400,469200,10040400,58800,0.59
ANGELONE,2026-08-25,0,31300000,820000,2026-09-29,0,2297500,275000,2026-10-27,0,557500,70000,34155000,1165000,31110000,-20000,15140000,655000,0.49
APLAPOLLO,2026-08-25,0,6396250,325150,2026-09-29,0,703150,10500,2026-10-27,0,10850,1400,7110250,337050,2077250,-61600,1307950,-78750,0.63
APOLLOHOSP,2026-08-25,0,2450250,347750,2026-09-29,0,448375,29500,2026-10-27,0,37625,17375,2936250,394625,2498000,1100125,1344125,423500,0.54
ASHOKLEY,2026-08-25,0,137800000,-105000,2026-09-29,0,4250000,295000,2026-10-27,0,815000,5000,142865000,195000,71945000,1330000,60835000,810000,0.85
ASIANPAINT,2026-08-25,0,7292750,-117250,2026-09-29,0,1434250,12250,2026-10-27,0,25000,3750,8752000,-101250,5365500,193500,3515250,114750,0.66
ASTRAL,2026-08-25,0,7017600,57800,2026-09-29,0,867000,442425,2026-10-27,0,70975,26775,7955575,527000,3161575,591600,2248250,647700,0.71
AUBANK,2026-08-25,0,21344000,-396000,2026-09-29,0,2776000,12000,2026-10-27,0,72000,7000,24192000,-377000,7748000,-90000,5618000,308000,0.73
AUROPHARMA,2026-08-25,0,10535800,-101750,2026-09-29,0,152350,22000,2026-10-27,0,14300,-550,10702450,-80300,4397250,-70950,2821500,72050,0.64
AXISBANK,2026-08-25,0,80126250,101250,2026-09-29,0,11621875,1570000,2026-10-27,0,657500,351875,92405625,2023125,24524375,1782500,14631250,228750,0.6
BAJAJ-AUTO,2026-08-25,0,1798500,-43650,2026-09-29,0,38550,3150,2026-10-27,0,3975,75,1841025,-40425,1374450,56550,1903500,-82725,1.38
BAJAJFINSV,2026-08-25,0,7536300,5400,2026-09-29,0,1755300,10800,2026-10-27,0,41400,600,9333000,16800,8162100,-183300,4550400,-40800,0.56
