Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-08-25,0,1617500,-698000,2026-09-29,0,2228000,574500,2026-10-27,0,20000,1500,3865500,-122000,2350500,-80500,1683000,-50000,0.72
ABB,2026-08-25,0,851125,-620500,2026-09-29,0,1259500,635500,2026-10-27,0,24625,1250,2135250,16250,1832500,-121375,921500,-123500,0.5
ABCAPITAL,2026-08-25,0,15583700,-9513900,2026-09-29,0,23079500,9569700,2026-10-27,0,632400,62000,39295600,117800,21424100,-1819700,16008400,-1416700,0.75
ADANIENSOL,2026-08-25,0,6449625,-5710500,2026-09-29,0,13770000,5397975,2026-10-27,0,103275,30375,20322900,-282150,7015950,-433350,3065175,-138375,0.44
ADANIENT,2026-08-25,0,7470075,-4680732,2026-09-29,0,9152271,4703289,2026-10-27,0,70143,8652,16692489,31209,4560222,-351642,3452766,-50985,0.76
ADANIGREEN,2026-08-25,0,12357600,-7416000,2026-09-29,0,14526600,6960000,2026-10-27,0,171600,28200,27055800,-427800,9542400,-1293000,5032800,-192600,0.53
ADANIPORTS,2026-08-25,0,8954225,-3769600,2026-09-29,0,12556150,3191050,2026-10-27,0,460275,214700,21970650,-363850,12068325,-809875,6521750,-469775,0.54
ADANIPOWER,2026-08-25,0,87496850,-33735650,2026-09-29,0,85054450,32968850,2026-10-27,0,3638750,489900,176190050,-276900,56256850,-3436400,29812900,-2531150,0.53
ALKEM,2026-08-25,0,660875,-398000,2026-09-29,0,710750,321250,2026-10-27,0,73125,40875,1444750,-35875,1061250,-111625,452000,-37625,0.43
AMBER,2026-08-25,0,756000,-322000,2026-09-29,0,815100,214200,2026-10-27,0,8500,-100,1579600,-107900,1527200,-365500,1057100,-111300,0.69
AMBUJACEM,2026-08-25,0,33810000,-26038800,2026-09-29,0,58186800,25573200,2026-10-27,0,1172400,58800,93169200,-406800,17973600,-1004400,10286400,-116400,0.57
ANGELONE,2026-08-25,0,18142500,-5115000,2026-09-29,0,22442500,10440000,2026-10-27,0,932500,107500,41517500,5432500,27367500,-1252500,17115000,12500,0.63
APLAPOLLO,2026-08-25,0,4389000,-841750,2026-09-29,0,4574500,898800,2026-10-27,0,15400,0,8978900,57050,2374400,30800,1338750,-128450,0.56
APOLLOHOSP,2026-08-25,0,853250,-708625,2026-09-29,0,1646500,533625,2026-10-27,0,279000,225250,2778750,50250,2168500,-171250,1242625,-57125,0.57
ASHOKLEY,2026-08-25,0,66160000,-33005000,2026-09-29,0,76595000,34025000,2026-10-27,0,3265000,160000,146020000,1180000,98405000,-12725000,73735000,-3510000,0.75
ASIANPAINT,2026-08-25,0,3290000,-2375250,2026-09-29,0,5536000,2155250,2026-10-27,0,860500,491750,9686500,271750,5885000,-208000,3406250,8000,0.58
ASTRAL,2026-08-25,0,1929925,-1524900,2026-09-29,0,6221575,2650300,2026-10-27,0,103700,14025,8255200,1139425,3485425,-241400,1970725,-67150,0.57
AUBANK,2026-08-25,0,7699000,-5047000,2026-09-29,0,14158000,4680000,2026-10-27,0,2312000,10000,24169000,-357000,7390000,-1422000,5836000,159000,0.79
AUROPHARMA,2026-08-25,0,3002450,-1350250,2026-09-29,0,7715400,1491600,2026-10-27,0,66000,39050,10783850,180400,4418150,-280500,2357850,-322850,0.53
AXISBANK,2026-08-25,0,28217500,-22631875,2026-09-29,0,71726250,23420000,2026-10-27,0,1280000,30000,101223750,818125,25008125,1140000,15440625,1577500,0.62
BAJAJ-AUTO,2026-08-25,0,680850,-559575,2026-09-29,0,1211175,534600,2026-10-27,0,5325,525,1897350,-24450,1183725,-34725,1341525,-117900,1.13
BAJAJFINSV,2026-08-25,0,2602200,-2148600,2026-09-29,0,6340200,2081100,2026-10-27,0,445800,78600,9388200,11100,8457600,18600,4395900,-228900,0.52
BAJAJHLDNG,2026-08-25,0,213375,-72000,2026-09-29,0,148800,84825,2026-10-27,0,1575,0,363750,12825,120975,-4275,102600,2925,0.85
BAJFINANCE,2026-08-25,0,20891250,-15702000,2026-09-29,0,45333000,14187000,2026-10-27,0,4947000,2498250,71171250,983250,22758750,-1151250,16967250,-952500,0.75
BANDHANBNK,2026-08-25,0,90572400,-16398000,2026-09-29,0,27615600,13521600,2026-10-27,0,140400,-3600,118328400,-2880000,43812000,-1285200,24314400,-583200,0.55
BANKBARODA,2026-08-25,0,58660875,-32721975,2026-09-29,0,85249125,33625800,2026-10-27,0,3270150,228150,147180150,1131975,48467250,-485550,43796025,1272375,0.9
BANKINDIA,2026-08-25,0,38469600,-23212800,2026-09-29,0,48672000,20664800,2026-10-27,0,1331200,348400,88472800,-2199600,30425200,-2792400,25402000,-2490800,0.83
BANKNIFTY,2026-08-25,0,1400970,-481500,2026-09-29,0,918810,478380,2026-10-27,0,60870,5670,2380650,2550,22335450,51240,21952680,1119600,0.98
BDL,2026-08-25,0,4227475,-2069325,2026-09-29,0,3946550,912050,2026-10-27,0,198900,11050,8372925,-1146225,7822550,-2282250,4920225,-381650,0.63
BEL,2026-08-25,0,44383050,-23314425,2026-09-29,0,64695000,20413125,2026-10-27,0,5516175,235125,114594225,-2666175,51174600,-4078350,38087400,-226575,0.74
BHARATFORG,2026-08-25,0,3288000,-2718500,2026-09-29,0,5432000,2334000,2026-10-27,0,91000,35500,8811000,-349000,8257000,-972000,4595500,-908000,0.56
BHARTIARTL,2026-08-25,0,18153550,-14328850,2026-09-29,0,33328375,14503175,2026-10-27,0,8160975,24225,59642900,198550,18504100,-611800,10013475,-228950,0.54
BHEL,2026-08-25,0,34127625,-20614125,2026-09-29,0,40682250,19435500,2026-10-27,0,1254750,107625,76064625,-1071000,39309375,-2737875,23241750,-509250,0.59
BIOCON,2026-08-25,0,23260000,-13592500,2026-09-29,0,31072500,13547500,2026-10-27,0,387500,100000,54720000,55000,25202500,570000,18205000,617500,0.72
BLUESTARCO,2026-08-25,0,1736150,-1384500,2026-09-29,0,3826225,1097850,2026-10-27,0,71175,1950,5633550,-284700,2424825,-274300,1605825,-45500,0.66
BOSCHLTD,2026-08-25,0,70200,-61975,2026-09-29,0,156325,59100,2026-10-27,0,15625,-325,242150,-3200,555725,-11100,469100,-76100,0.84
BPCL,2026-08-25,0,16795400,-8391775,2026-09-29,0,19842825,8154775,2026-10-27,0,4262050,17775,40900275,-219225,11905300,-1062550,9314100,387100,0.78
BRITANNIA,2026-08-25,0,952125,-545875,2026-09-29,0,1504125,559750,2026-10-27,0,11250,7125,2467500,21000,1942375,672375,1188500,439750,0.61
BSE,2026-08-25,0,5545200,-1999000,2026-09-29,0,8082800,2893000,2026-10-27,0,475600,83400,14103600,977400,17515400,-512400,8636600,222600,0.49
CAMS,2026-08-25,0,3265350,-2008875,2026-09-29,0,6862350,2229150,2026-10-27,0,132000,18975,10259700,239250,7937325,-275550,3789225,124575,0.48
CANBK,2026-08-25,0,134331750,-72812250,2026-09-29,0,251052750,74526750,2026-10-27,0,14337000,270000,399721500,1984500,80736750,-4981500,69221250,-1269000,0.86
CDSL,2026-08-25,0,3949150,-2992975,2026-09-29,0,6528400,2888950,2026-10-27,0,221350,40375,10698900,-63650,7335900,-32775,5192700,597550,0.71
CGPOWER,2026-08-25,0,7774950,-5026900,2026-09-29,0,12387050,4481200,2026-10-27,0,240550,13600,20402550,-532100,9360200,-734400,5436600,-510850,0.58
CHOLAFIN,2026-08-25,0,4618750,-3801875,2026-09-29,0,10249375,3783125,2026-10-27,0,387500,-4375,15255625,-23125,3839375,-464375,2845000,-113750,0.74
CIPLA,2026-08-25,0,3802475,-2204475,2026-09-29,0,7791525,2279275,2026-10-27,0,328950,8500,11922950,83300,5729425,-311525,3683050,119000,0.64
COALINDIA,2026-08-25,0,31795200,-20653650,2026-09-29,0,57681450,25039800,2026-10-27,0,1216350,221400,90693000,4607550,36784800,-1274400,26792100,-90450,0.73
COCHINSHIP,2026-08-25,0,2266400,-1685200,2026-09-29,0,2751600,1395600,2026-10-27,0,57200,2400,5075200,-287200,2996800,-43600,2314800,172400,0.77
COFORGE,2026-08-25,0,5591700,-3834200,2026-09-29,0,10182100,3844175,2026-10-27,0,90725,8550,15864525,18525,8139125,-513950,7876925,-617025,0.97
COLPAL,2026-08-25,0,2273975,-1594450,2026-09-29,0,3620650,1456125,2026-10-27,0,250525,24750,6145150,-113575,3811775,-214775,2580875,-1925,0.68
CONCOR,2026-08-25,0,10946250,-5432500,2026-09-29,0,12398750,5260000,2026-10-27,0,305000,27500,23650000,-145000,9753750,-942500,5015000,-367500,0.51
CROMPTON,2026-08-25,0,26649250,-15267150,2026-09-29,0,42591500,17449400,2026-10-27,0,941700,227900,70182450,2410150,25533400,449350,14714600,-1066400,0.58
CUMMINSIND,2026-08-25,0,2347400,-1164400,2026-09-29,0,2846400,1382800,2026-10-27,0,152600,15000,5346400,233400,1889600,400,1202400,-5600,0.64
DABUR,2026-08-25,0,13367500,-6561250,2026-09-29,0,16027500,6562500,2026-10-27,0,1016250,146250,30411250,147500,20780000,-240000,11087500,-57500,0.53
DELHIVERY,2026-08-25,0,11522475,-6428350,2026-09-29,0,15186925,6662825,2026-10-27,0,292575,85075,27001975,319550,16508700,-1288575,10310675,-132800,0.62
DIVISLAB,2026-08-25,0,1073900,-628000,2026-09-29,0,2190900,555200,2026-10-27,0,42300,1600,3307100,-71200,1492800,-192100,1361800,-178500,0.91
DIXON,2026-08-25,0,962700,-540100,2026-09-29,0,1692250,711800,2026-10-27,0,59250,6500,2714200,178200,1896900,-19250,1483000,-31500,0.78
DLF,2026-08-25,0,24308600,-9207400,2026-09-29,0,27047450,8951850,2026-10-27,0,613700,115900,51969750,-139650,12933300,-692550,9049700,-995600,0.7
DMART,2026-08-25,0,1648650,-1144050,2026-09-29,0,3641250,1416900,2026-10-27,0,45750,15450,5335650,288300,2060400,-67200,1148550,-9900,0.56
DRREDDY,2026-08-25,0,6490625,-4059375,2026-09-29,0,11590000,3703125,2026-10-27,0,172500,9375,18253125,-346875,10348125,-895000,7116875,-161875,0.69
EICHERMOT,2026-08-25,0,1090400,-846400,2026-09-29,0,2459400,873300,2026-10-27,0,240000,2000,3789800,28900,2147300,292200,1537900,-70500,0.72
ETERNAL,2026-08-25,0,75987375,-37553550,2026-09-29,0,85988075,35642650,2026-10-27,0,1501075,181875,163476525,-1729025,76792475,2427425,55239075,-1772675,0.72
FEDERALBNK,2026-08-25,0,30982500,-29230000,2026-09-29,0,63945000,26035000,2026-10-27,0,3660000,1240000,98587500,-1955000,20452500,-1795000,17295000,1050000,0.85
FINNIFTY,2026-08-25,0,40560,240,2026-09-29,0,3060,960,2026-10-27,0,0,0,43620,1200,1468800,251220,1308720,317640,0.89
FORCEMOT,2026-08-25,0,129025,-48875,2026-09-29,0,137800,67625,2026-10-27,0,5525,875,272350,19625,295825,-13525,133925,-375,0.45
FORTIS,2026-08-25,0,4708900,-3306925,2026-09-29,0,10054075,3501450,2026-10-27,0,68200,3875,14831175,198400,4243125,-647125,4191975,-187550,0.99
GAIL,2026-08-25,0,35620700,-19908400,2026-09-29,0,51262000,18669450,2026-10-27,0,4025700,177500,90908400,-1061450,62973450,-5928500,25812050,-92300,0.41
GLENMARK,2026-08-25,0,4902000,-3349875,2026-09-29,0,7269000,3402750,2026-10-27,0,13125,3375,12184125,56250,2525250,-456375,1729875,-208125,0.69
GMRAIRPORT,2026-08-25,0,78545475,-18748800,2026-09-29,0,68508450,17890875,2026-10-27,0,3055050,516150,150108975,-341775,69429150,-2783025,46746450,1771650,0.67
GODFRYPHLP,2026-08-25,0,1003475,-331100,2026-09-29,0,1160225,154550,2026-10-27,0,24750,1100,2188450,-175450,1764675,-254375,783475,54725,0.44
GODREJCP,2026-08-25,0,8576000,-3168000,2026-09-29,0,7543000,2949500,2026-10-27,0,549000,37000,16668000,-181500,10296500,-167500,7220500,-258500,0.7
GODREJPROP,2026-08-25,0,2625025,-3329300,2026-09-29,0,5839925,3234075,2026-10-27,0,563225,12350,9028175,-82875,3272425,-235950,2138175,-36400,0.65
GRASIM,2026-08-25,0,4517750,-1955500,2026-09-29,0,6086000,1900500,2026-10-27,0,254250,250,10858000,-54750,4879000,-478750,2646750,-265750,0.54
GVT&D,2026-08-25,0,1254250,-806500,2026-09-29,0,1772750,809875,2026-10-27,0,270000,-750,3297000,2625,1608000,-85250,706375,-41125,0.44
HAL,2026-08-25,0,3341850,-1402200,2026-09-29,0,3443400,1288500,2026-10-27,0,132300,16350,6917550,-97350,5212950,18300,3539400,-163500,0.68
HAVELLS,2026-08-25,0,2675500,-2627000,2026-09-29,0,4835000,2151500,2026-10-27,0,280000,12000,7790500,-463500,3050500,-486000,1673000,-54000,0.55
HCLTECH,2026-08-25,0,9570800,-8234400,2026-09-29,0,17600800,8344400,2026-10-27,0,278400,34000,27450000,144000,7166400,-574400,5034800,-472000,0.7
HDFCAMC,2026-08-25,0,2396100,-2161800,2026-09-29,0,4664100,1699200,2026-10-27,0,43500,1500,7103700,-461100,1730100,-224100,1493400,-327300,0.86
HDFCBANK,2026-08-25,0,121841200,-65122200,2026-09-29,0,247009100,63439350,2026-10-27,0,26680550,4205500,395530850,2522650,166619050,-4481100,97853600,-170950,0.59
HDFCLIFE,2026-08-25,0,19489800,-14615700,2026-09-29,0,36307700,14723500,2026-10-27,0,1281500,74800,57079000,182600,21904300,-4859800,14931400,-355300,0.68
HEROMOTOCO,2026-08-25,0,1880400,-961500,2026-09-29,0,2295450,977250,2026-10-27,0,114300,2100,4290150,17850,2365200,-109050,1810200,-137700,0.77
HINDALCO,2026-08-25,0,15521800,-11566800,2026-09-29,0,35490000,11159400,2026-10-27,0,634900,23100,51646700,-384300,17668000,-2300200,12026700,-684600,0.68
HINDPETRO,2026-08-25,0,14897925,-8338950,2026-09-29,0,26229825,8875575,2026-10-27,0,1514700,93150,42642450,629775,13405500,-26325,9497250,459675,0.71
