Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-08-25,0,4115000,13000,2026-09-29,0,32500,7500,2026-10-27,0,1000,1000,4148500,21500,1510500,201000,885000,159000,0.59
ABB,2026-08-25,0,2159375,-1000,2026-09-29,0,55250,4500,2026-10-27,0,7375,3625,2222000,7125,1833000,268250,1065500,134875,0.58
ABCAPITAL,2026-08-25,0,37165900,207700,2026-09-29,0,703700,49600,2026-10-27,0,204600,18600,38074200,275900,20540600,657200,14281700,-334800,0.7
ADANIENSOL,2026-08-25,0,19342800,-84375,2026-09-29,0,209250,81675,2026-10-27,0,10125,4050,19562175,1350,3938625,30375,2297025,-25650,0.58
ADANIENT,2026-08-25,0,15854790,148320,2026-09-29,0,661569,13596,2026-10-27,0,15450,618,16531809,162534,4146780,221553,3353886,68289,0.81
ADANIGREEN,2026-08-25,0,26490600,-153600,2026-09-29,0,312600,37800,2026-10-27,0,21600,2400,26824800,-113400,8080800,153600,4942200,85200,0.61
ADANIPORTS,2026-08-25,0,20704775,-136800,2026-09-29,0,2689925,34675,2026-10-27,0,91675,4750,23486375,-97375,13134700,151525,7649400,153425,0.58
ADANIPOWER,2026-08-25,0,156682800,1001100,2026-09-29,0,9048950,152650,2026-10-27,0,220100,60350,165951850,1214100,39902000,2367850,24984900,823600,0.63
ALKEM,2026-08-25,0,1397875,-13375,2026-09-29,0,10750,250,2026-10-27,0,875,125,1409500,-13000,487750,27750,248125,13500,0.51
AMBER,2026-08-25,0,1236700,700,2026-09-29,0,19500,2800,2026-10-27,0,600,500,1256800,4000,862800,99300,1088300,218000,1.26
AMBUJACEM,2026-08-25,0,79779600,-254400,2026-09-29,0,2548800,12000,2026-10-27,0,46800,18000,82375200,-224400,12208800,-22800,8282400,36000,0.68
ANGELONE,2026-08-25,0,28095000,440000,2026-09-29,0,1380000,90000,2026-10-27,0,317500,20000,29792500,550000,19552500,660000,11245000,1690000,0.58
APLAPOLLO,2026-08-25,0,5581450,-69650,2026-09-29,0,662200,3150,2026-10-27,0,2100,0,6245750,-66500,1985550,-2800,1743000,9100,0.88
APOLLOHOSP,2026-08-25,0,1940000,13625,2026-09-29,0,389625,2250,2026-10-27,0,4375,1500,2334000,17375,882000,19000,584000,56625,0.66
ASHOKLEY,2026-08-25,0,142275000,-2040000,2026-09-29,0,3760000,145000,2026-10-27,0,585000,65000,146620000,-1830000,56620000,2080000,52050000,-2970000,0.92
ASIANPAINT,2026-08-25,0,7410000,-21500,2026-09-29,0,1375500,-250,2026-10-27,0,17250,4250,8802750,-17500,4952250,43750,3601500,25250,0.73
