Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-08-25,0,4134500,-278000,2026-09-29,0,20500,500,2026-10-27,0,0,0,4155000,-277500,1259500,254000,640500,136500,0.51
ABB,2026-08-25,0,2042875,-8125,2026-09-29,0,44875,875,2026-10-27,0,625,250,2088375,-7000,898375,98125,626125,39750,0.7
ABCAPITAL,2026-08-25,0,33926400,0,2026-09-29,0,505300,6200,2026-10-27,0,15500,9300,34447200,15500,9858000,759500,8081700,-27900,0.82
ADANIENSOL,2026-08-25,0,19048500,-104625,2026-09-29,0,100575,2700,2026-10-27,0,2700,675,19151775,-101250,3493125,68850,2055375,89775,0.59
ADANIENT,2026-08-25,0,15813693,-334647,2026-09-29,0,545076,41406,2026-10-27,0,9888,2163,16368657,-291078,3944385,60564,3299193,-91464,0.84
ADANIGREEN,2026-08-25,0,26364600,118200,2026-09-29,0,267600,1200,2026-10-27,0,6000,2400,26638200,121800,8299800,288000,4861200,322200,0.59
ADANIPORTS,2026-08-25,0,21394475,815575,2026-09-29,0,2549800,123975,2026-10-27,0,63175,35625,24007450,975175,14491300,4700600,7402875,1389850,0.51
ADANIPOWER,2026-08-25,0,154843900,1764350,2026-09-29,0,8580350,255600,2026-10-27,0,56800,21300,163481050,2041250,32777150,3667150,21779250,521850,0.66
ALKEM,2026-08-25,0,1381875,13875,2026-09-29,0,8750,4000,2026-10-27,0,0,0,1390625,17875,371625,294125,108875,80125,0.29
AMBER,2026-08-25,0,1243200,-19300,2026-09-29,0,14100,200,2026-10-27,0,100,0,1257400,-19100,673900,67300,797200,131700,1.18
AMBUJACEM,2026-08-25,0,78834000,-664800,2026-09-29,0,2416800,30000,2026-10-27,0,15600,4800,81266400,-630000,11042400,208800,8256000,232800,0.75
ANGELONE,2026-08-25,0,26467500,1197500,2026-09-29,0,1177500,207500,2026-10-27,0,180000,150000,27825000,1555000,17790000,4872500,9677500,2535000,0.54
APLAPOLLO,2026-08-25,0,4431350,-1750,2026-09-29,0,621600,1400,2026-10-27,0,0,0,5052950,-350,1005200,495250,947450,401450,0.94
APOLLOHOSP,2026-08-25,0,1907625,-13125,2026-09-29,0,374500,7875,2026-10-27,0,1875,750,2284000,-4500,586375,277875,419000,193375,0.71
ASHOKLEY,2026-08-25,0,147745000,4005000,2026-09-29,0,3560000,-35000,2026-10-27,0,125000,35000,151430000,4005000,41060000,6690000,41885000,5915000,1.02
ASIANPAINT,2026-08-25,0,7532250,-319500,2026-09-29,0,1380250,35250,2026-10-27,0,9000,4500,8921500,-279750,5735250,228250,3380250,69000,0.59
ASTRAL,2026-08-25,0,7177400,184450,2026-09-29,0,148325,23375,2026-10-27,0,25075,13175,7350800,221000,1481550,329800,961350,66300,0.65
AUBANK,2026-08-25,0,21641000,-505000,2026-09-29,0,2462000,44000,2026-10-27,0,2000,1000,24105000,-460000,3496000,261000,2689000,-177000,0.77
AUROPHARMA,2026-08-25,0,9853800,-48950,2026-09-29,0,44550,3850,2026-10-27,0,3850,550,9902200,-44550,2533850,150700,1652200,161150,0.65
AXISBANK,2026-08-25,0,79468750,759375,2026-09-29,0,7372500,390625,2026-10-27,0,48125,31875,86889375,1181875,18174375,1391875,12714375,993125,0.7
BAJAJ-AUTO,2026-08-25,0,1940250,36975,2026-09-29,0,24525,2700,2026-10-27,0,600,450,1965375,40125,961050,46575,1444875,334650,1.5
BAJAJFINSV,2026-08-25,0,8762700,86400,2026-09-29,0,1596600,5700,2026-10-27,0,2400,2400,10361700,94500,2945100,497400,2913300,637800,0.99
BAJAJHLDNG,2026-08-25,0,333750,-1050,2026-09-29,0,2400,0,2026-10-27,0,0,0,336150,-1050,54975,5400,36825,4350,0.67
BAJFINANCE,2026-08-25,0,67329750,1674750,2026-09-29,0,11717250,98250,2026-10-27,0,38250,25500,79085250,1798500,15363000,4302000,14082750,4421250,0.92
BANDHANBNK,2026-08-25,0,131385600,1479600,2026-09-29,0,3945600,-39600,2026-10-27,0,46800,21600,135378000,1461600,63007200,1166400,32598000,-1540800,0.52
BANKBARODA,2026-08-25,0,128834550,-1579500,2026-09-29,0,5721300,257400,2026-10-27,0,950625,915525,135506475,-406575,38765025,4536675,39472875,4451850,1.02
