Symbol,1st_Expiry_Date,1st_Close,1st_OI,1st_OI_Chg,2nd_Expiry_Date,2nd_Close,2nd_OI,2nd_OI_Chg,3rd_Expiry_Date,3rd_Close,3rd_OI,3rd_OI_Chg,Total_Futures_OI,Total_Futures_OI_Chg,Combine_CE_OI,Combine_CE_OI_Chg,Combine_PE_OI,Combine_PE_OI_Chg,PCR_OI
360ONE,2026-08-25,0,4089500,-18000,2026-09-29,0,79000,16000,2026-10-27,0,7000,2500,4175500,500,1941500,2000,1137500,-19500,0.59
ABB,2026-08-25,0,2016750,-875,2026-09-29,0,70250,5375,2026-10-27,0,13625,1375,2100625,5875,1857250,27750,1140375,68375,0.61
ABCAPITAL,2026-08-25,0,39993100,1016800,2026-09-29,0,970300,93000,2026-10-27,0,306900,12400,41270300,1122200,25751700,1109800,16730700,976500,0.65
ADANIENSOL,2026-08-25,0,19089675,47250,2026-09-29,0,232875,5400,2026-10-27,0,17550,0,19340100,52650,5201550,967950,2410425,18900,0.46
ADANIENT,2026-08-25,0,16050696,387795,2026-09-29,0,816378,108459,2026-10-27,0,25647,2781,16892721,499035,6165477,1436541,3686679,210738,0.6
ADANIGREEN,2026-08-25,0,27325200,465000,2026-09-29,0,430800,74400,2026-10-27,0,54000,22200,27810000,561600,10815000,1984200,5151000,136800,0.48
ADANIPORTS,2026-08-25,0,20322400,270275,2026-09-29,0,2999625,111150,2026-10-27,0,158650,31350,23480675,412775,15775225,1539475,8373300,75050,0.53
ADANIPOWER,2026-08-25,0,161336850,3993750,2026-09-29,0,10465400,330150,2026-10-27,0,568000,120700,172370250,4444600,54467650,4220950,28968000,440200,0.53
ALKEM,2026-08-25,0,1446000,21000,2026-09-29,0,14375,1375,2026-10-27,0,4250,1125,1464625,23500,586375,36000,347375,6125,0.59
AMBER,2026-08-25,0,1374100,-38300,2026-09-29,0,86900,8900,2026-10-27,0,7200,900,1468200,-28500,1461400,-3200,1370800,44000,0.94
AMBUJACEM,2026-08-25,0,83119200,8400,2026-09-29,0,3334800,204000,2026-10-27,0,181200,34800,86635200,247200,16621200,457200,9981600,-32400,0.6
ANGELONE,2026-08-25,0,30480000,890000,2026-09-29,0,2022500,55000,2026-10-27,0,487500,35000,32990000,980000,31130000,2902500,14485000,752500,0.47
APLAPOLLO,2026-08-25,0,6071100,510650,2026-09-29,0,692650,12250,2026-10-27,0,9450,1400,6773200,524300,2138850,70000,1386700,-294700,0.65
APOLLOHOSP,2026-08-25,0,2102500,76500,2026-09-29,0,418875,5750,2026-10-27,0,20250,7125,2541625,89375,1397875,271625,920625,171875,0.66
ASHOKLEY,2026-08-25,0,137905000,520000,2026-09-29,0,3955000,85000,2026-10-27,0,810000,35000,142670000,640000,70615000,4575000,60025000,1250000,0.85
ASIANPAINT,2026-08-25,0,7410000,-63000,2026-09-29,0,1422000,9250,2026-10-27,0,21250,1250,8853250,-52500,5172000,54750,3400500,-51250,0.66
ASTRAL,2026-08-25,0,6959800,31875,2026-09-29,0,424575,88400,2026-10-27,0,44200,4675,7428575,124950,2569975,476850,1600550,-2550,0.62
AUBANK,2026-08-25,0,21740000,-136000,2026-09-29,0,2764000,31000,2026-10-27,0,65000,14000,24569000,-91000,7838000,337000,5310000,245000,0.68
AUROPHARMA,2026-08-25,0,10637550,81400,2026-09-29,0,130350,33550,2026-10-27,0,14850,0,10782750,114950,4468200,294800,2749450,-169950,0.62
AXISBANK,2026-08-25,0,80025000,118125,2026-09-29,0,10051875,1317500,2026-10-27,0,305625,124375,90382500,1560000,22741875,1937500,14402500,631875,0.63
BAJAJ-AUTO,2026-08-25,0,1842150,-6675,2026-09-29,0,35400,2025,2026-10-27,0,3900,675,1881450,-3975,1317900,92850,1986225,-67725,1.51
BAJAJFINSV,2026-08-25,0,7530900,84900,2026-09-29,0,1744500,5100,2026-10-27,0,40800,-600,9316200,89400,8345400,-37200,4591200,-7500,0.55
BAJAJHLDNG,2026-08-25,0,323850,-5700,2026-09-29,0,7275,750,2026-10-27,0,225,150,331350,-4800,81375,3225,91500,4500,1.12
BAJFINANCE,2026-08-25,0,54264750,-302250,2026-09-29,0,13356750,98250,2026-10-27,0,351000,17250,67972500,-186750,27702000,-185250,21172500,284250,0.76
BANDHANBNK,2026-08-25,0,131302800,-669600,2026-09-29,0,4064400,-39600,2026-10-27,0,158400,0,135525600,-709200,55969200,-1591200,29228400,-511200,0.52
BANKBARODA,2026-08-25,0,130987350,1465425,2026-09-29,0,9289800,1740375,2026-10-27,0,1635075,108225,141912225,3314025,49116600,1766700,42134625,1342575,0.86
BANKINDIA,2026-08-25,0,88951200,-1814800,2026-09-29,0,4056000,369200,2026-10-27,0,431600,26000,93438800,-1419600,35183200,-1575600,31756400,-598000,0.9
BANKNIFTY,2026-08-25,0,2067300,-2250,2026-09-29,0,188430,9510,2026-10-27,0,30000,4470,2285730,11730,16134570,857790,14186940,229800,0.88
